from_grid,to_grid,avg_time
3725114,3725113,30
3479701,3479702,61
3581254,3579338,45
2661496,2659580,15
3506532,3508448,47
3606134,3606133,90
3606116,3608032,15
3531454,3531453,18
3546765,3548681,45
3529501,3531417,28
3468215,3470131,15
3431808,3431809,45
3364733,3366649,15
3713459,3715375,35
3293943,3292027,15
2648059,2646143,15
3472019,3470103,44
3303431,3303432,15
2546657,2546658,15
3655977,3654061,15
3478064,3476148,15
3403187,3401271,15
3525692,3525691,142
3535324,3535323,16
3550628,3550627,15
3221054,3221055,15
3261253,3261252,24
2213280,2213279,15
3261583,3263499,15
3596746,3598662,15
3577520,3577521,22
3274708,3276624,15
3563990,3563989,45
3571642,3571643,18
3562385,3564301,30
3759459,3757543,15
3504621,3506537,48
3589022,3589023,17
3650339,3650338,30
3518051,3518050,15
3272773,3274689,15
3589150,3589149,45
3604249,3604250,41
3562148,3564064,18
3142517,3142518,75
3853320,3853321,15
3224858,3224857,15
3427972,3426056,63
3581467,3579551,22
3644629,3642713,30
3521878,3521877,67
3429907,3427991,45
3550852,3550851,15
3019841,3017925,45
3192322,3192321,34
3311194,3309278,15
3644458,3644459,16
2590551,2588635,35
3740414,3738498,15
3680896,3680897,22
3466350,3466351,15
3334215,3334216,15
3033248,3033247,15
3665580,3665579,36
3115678,3115679,15
3546835,3546836,75
2563729,2565645,30
3399209,3397293,27
3568120,3568121,15
3429880,3429879,15
3464415,3464416,47
3383934,3383933,30
3389683,3389684,75
3558368,3558367,17
3418392,3418391,35
3631328,3631329,15
3759389,3759388,15
3510359,3512275,45
3508424,3510340,21
2743887,2741971,15
3046662,3048578,15
3646578,3646579,22
3362825,3362826,15
3770961,3769045,30
3552563,3552562,30
3682858,3684774,120
3403049,3401133,60
3422219,3422220,42
3642834,3640918,15
3516098,3514182,76
3330386,3330387,19
3822635,3822636,30
3230749,3230748,15
3686649,3684733,15
3458612,3458613,30
3406919,3405003,35
3680900,3678984,75
3782375,3784291,15
3629230,3629229,15
3427968,3427969,20
2613518,2611602,15
3751787,3751788,33
3506518,3506519,21
3441405,3443321,15
3427968,3429884,18
3600366,3600367,57
3209655,3209654,15
3512292,3514208,22
3529503,3531419,21
3491206,3489290,33
3644512,3644513,30
3123540,3125456,30
3544874,3544873,60
3330333,3330332,15
3681131,3683047,30
3410739,3408823,60
3558335,3560251,30
3807323,3807324,30
3596621,3598537,60
3339838,3341754,15
3060068,3060069,15
3502691,3502690,52
3571676,3571675,15
3307246,3309162,30
3625274,3625275,120
3548744,3548743,57
3521873,3523789,33
3644498,3646414,15
3134833,3134834,15
3508426,3508425,74
3499082,3499083,15
3424194,3424195,48
3560242,3562158,90
3263461,3265377,30
2657670,2657669,15
3573667,3571751,20
3732600,3734516,30
3592836,3594752,60
3462618,3464534,15
3496928,3496927,110
3625278,3623362,45
3560228,3562144,21
3523784,3521868,30
3671554,3671553,15
3625748,3625749,15
2912470,2912469,20
3324556,3324555,15
3242118,3244034,15
3456721,3456720,45
3523850,3523851,30
3542981,3542980,15
3445288,3445287,30
2699810,2699809,15
3106114,3104198,15
3238239,3236323,45
2983395,2981479,15
3282366,3282367,15
3523779,3525695,65
3215382,3215381,105
3454809,3456725,17
3569769,3569768,26
3644933,3643017,15
3667500,3667501,30
3498961,3498960,15
3209516,3209515,15
3510510,3510511,30
3683038,3684954,15
3527598,3525682,82
3311190,3311191,15
3590788,3592704,31
3537246,3537245,15
3184873,3186789,15
2655729,2655730,15
3514343,3512427,54
3523765,3523766,67
2853221,2853220,60
3496998,3496997,60
3320666,3322582,24
2485289,2487205,15
2879878,2879877,315
3514395,3516311,15
3529591,3527675,60
3611919,3613835,20
3106129,3106128,15
3179129,3179128,15
3429901,3429902,60
3297671,3295755,60
3481626,3481625,34
3654246,3656162,45
3610059,3608143,15
3086860,3088776,15
3343704,3341788,30
3669364,3669363,15
3303391,3305307,802
3748318,3748319,30
3205852,3207768,75
3629427,3627511,30
3496925,3496926,29
3539173,3539172,21
3638698,3638697,30
3512366,3512365,15
3489280,3489281,37
3496998,3495082,48
3579341,3579342,15
3585099,3585098,96
2515891,2515890,15
3483709,3483710,15
3644475,3644474,15
3531414,3531413,24
3489298,3487382,16
3508423,3508424,44
3303409,3301493,38
3577588,3577589,15
3140599,3140598,45
3598616,3598615,30
3180827,3178911,28
3550650,3552566,15
3393472,3393471,25
3468221,3468220,37
3533321,3533320,16
3360880,3360879,60
3483588,3481672,15
3558269,3558268,150
3562081,3562082,37
3652129,3652130,15
2916295,2918211,82
3504599,3504598,32
3560191,3560190,15
3332226,3330310,15
3644460,3644459,15
3144430,3142514,75
2782198,2780282,15
3339909,3341825,21
3324623,3326539,15
3240341,3238425,15
3581249,3583165,59
3324622,3324623,15
3529573,3529574,31
3734934,3734935,15
3263197,3265113,15
3531480,3531481,45
3359093,3359094,30
3556636,3558552,15
3600367,3602283,50
3221292,3219376,15
3537242,3537243,24
3429902,3431818,34
3723111,3721195,67
2761180,2761179,15
3450978,3452894,36
3025586,3023670,18
3527723,3525807,30
3656014,3656015,35
2755399,2757315,15
3554469,3552553,180
2887633,2889549,30
3383928,3385844,142
3613844,3613845,25
3439452,3441368,990
3621546,3621545,45
3502743,3502744,45
3314906,3314905,120
3334116,3334117,15
3489368,3489367,30
3500780,3500781,38
3729009,3729010,37
3282523,3282522,15
2801378,2801379,15
3349516,3347600,30
3516148,3516149,31
3464403,3466319,45
3038996,3037080,16
3581266,3583182,26
3316938,3316937,60
2975839,2977755,15
3504608,3506524,50
3761381,3759465,71
3502687,3502688,42
3655962,3654046,60
3176934,3176935,15
2772655,2774571,15
3539140,3539141,105
3629408,3629409,15
3470179,3470180,33
3623369,3623368,15
3326446,3328362,15
3403050,3403049,50
3659833,3659832,24
3721063,3721062,23
2973825,2971909,18
3307418,3307417,15
3586991,3586990,33
3654055,3652139,15
2680701,2680702,30
3437536,3437535,43
3826478,3828394,36
3299579,3299578,60
3399216,3399217,55
3573791,3571875,15
3738353,3738352,30
3558474,3560390,75
2860818,2862734,15
3313116,3313115,15
3537243,3537244,27
3554395,3554396,90
3592754,3590838,30
3341764,3339848,42
3539088,3539087,32
3502706,3502705,125
3656013,3657929,30
3533373,3533374,15
3257421,3257420,15
3707987,3706071,15
3592979,3591063,30
3491191,3489275,77
3593155,3593156,22
2550500,2550501,15
3090757,3090756,15
3198166,3200082,15
3564058,3564059,16
2832012,2830096,22
3119456,3117540,15
3272914,3274830,90
3006418,3006417,15
3483519,3483518,38
3525673,3525674,67
3485457,3483541,29
3602537,3602538,15
3280413,3278497,15
3671661,3671662,22
3504598,3502682,49
3309436,3309435,15
3663842,3663841,15
3560510,3558594,15
2563842,2565758,30
3144415,3142499,16
3602538,3604454,48
3188435,3186519,15
3175082,3176998,15
3648626,3646710,45
3360894,3360893,30
3540986,3542902,195
3307385,3307386,15
3521891,3521890,15
3631176,3631177,15
3157765,3157764,15
3558529,3560445,15
3600366,3602282,22
2994916,2993000,22
3406902,3406903,30
2596314,2596313,30
3445233,3445232,46
3504613,3504612,53
3518021,3518020,55
3226767,3224851,45
3573667,3573666,30
3625362,3623446,15
3514189,3512273,80
3566094,3564178,20
3431828,3431827,24
2684480,2682564,15
2573281,2573280,15
3299702,3301618,30
3564102,3564101,45
3757873,3757872,15
3129086,3129085,15
3479702,3481618,30
3548649,3546733,16
3650377,3650378,22
3378406,3378407,15
3159753,3159754,120
3443282,3443283,45
2801383,2801382,15
3504593,3506509,29
3512322,3514238,15
3334160,3336076,15
3686659,3688575,15
3548645,3548646,60
2592467,2592468,15
2718974,2720890,15
3621534,3619618,30
3619665,3621581,45
3583179,3583178,50
3410737,3408821,30
3544872,3544873,180
3581299,3579383,45
3445231,3447147,15
3205881,3203965,60
3721065,3721064,65
3154004,3154005,195
2897152,2897153,90
3692409,3690493,15
3581222,3581223,15
3629258,3629257,15
3604455,3604456,65
2694115,2694114,15
3625388,3625387,15
3722984,3721068,27
3473940,3475856,50
3477767,3479683,69
3435623,3437539,20
3439450,3441366,60
3358974,3357058,15
3654084,3654083,90
3663673,3663672,71
3824542,3824543,27
3690461,3688545,15
3406891,3404975,15
3403087,3405003,15
3330308,3328392,15
3652192,3652191,30
3746024,3746025,15
3477837,3477838,64
3475859,3475860,60
3479729,3479730,15
3688612,3686696,45
3345827,3345828,15
3826477,3826478,20
3247861,3245945,45
3458615,3456699,75
3552521,3550605,75
2611590,2613506,15
3613873,3615789,50
3358997,3360913,16
3724901,3726817,28
3468367,3470283,15
3590845,3592761,27
3468191,3468190,122
3044744,3044743,20
3512340,3512339,60
3240168,3240169,60
3655974,3655975,18
3754059,3752143,30
3523754,3525670,80
3606219,3606218,15
2582904,2582903,30
3598476,3598475,15
3477851,3479767,21
3474015,3472099,60
3740494,3742410,56
3303626,3305542,15
3642736,3640820,90
3115679,3115680,15
3568121,3568122,15
3071812,3069896,15
3767053,3767054,17
3728728,3730644,45
3458726,3458725,15
3360905,3360906,30
3454811,3454812,52
3686797,3688713,22
3744102,3746018,25
3504597,3504596,75
3452876,3454792,36
3588928,3588927,35
3565994,3565993,22
2603982,2603981,15
3541002,3542918,97
3454788,3452872,17
3542914,3540998,39
3586993,3585077,24
3533329,3535245,15
3477785,3477784,52
3370480,3370481,30
3847573,3847574,30
3502685,3502686,58
3627235,3629151,75
3659828,3659829,16
3514275,3512359,22
3493096,3495012,68
2924037,2924038,15
3782378,3782377,30
3738550,3738549,30
3638848,3640764,105
2657668,2657667,30
3617660,3619576,40
3621530,3623446,52
3518102,3518103,45
3468261,3468260,45
3703907,3703908,36
3586966,3585050,19
2937431,2937432,15
3491208,3491207,20
3322699,3322700,18
2925893,2925892,15
3711776,3711777,30
3378169,3378170,30
3746279,3744363,45
3608111,3606195,32
3590915,3592831,15
3311064,3312980,15
3498928,3498929,25
3539101,3539100,86
3579334,3579333,300
3518023,3518022,91
3602303,3602302,45
3638685,3638684,37
3514345,3512429,82
3148260,3148259,48
3521832,3521833,29
3177030,3177031,15
3527581,3529497,15
3717486,3717485,15
3638699,3638698,22
3554495,3556411,33
3629170,3629171,135
3221057,3219141,30
3508637,3506721,45
3240172,3238256,18
2866623,2864707,75
2592471,2592470,37
3608084,3606168,21
3655988,3655989,17
3590793,3588877,15
3523758,3523757,42
3472074,3472073,48
3562149,3562150,15
3669699,3669698,15
3659758,3659759,52
3523781,3525697,71
2527561,2527562,15
3167416,3165500,19
3041154,3039238,15
3230583,3228667,30
3510581,3510582,15
3727075,3725159,15
3142493,3142492,30
3496927,3496926,51
3675092,3673176,20
3489436,3489437,15
3452880,3452879,18
3556387,3556388,23
2948914,2950830,30
3552517,3552518,30
3636797,3636798,60
3665859,3665858,15
3556360,3558276,30
3491222,3491221,26
3642578,3644494,15
3424266,3426182,15
3506648,3504732,45
3332186,3330270,30
2761179,2761178,15
3529574,3529573,56
3644513,3644514,22
2575225,2575226,60
3604322,3602406,75
3623368,3623369,16
3602624,3600708,15
2962283,2960367,30
3311333,3309417,75
3604277,3606193,30
3468270,3470186,45
3581267,3583183,24
3525720,3523804,15
3437558,3437559,33
3458629,3458628,67
3671389,3669473,15
3721144,3723060,15
3021721,3019805,30
3381996,3383912,30
3477837,3479753,60
3406918,3405002,15
3667498,3667499,22
3502671,3502672,92
3357175,3359091,30
3217230,3215314,48
3134848,3136764,45
3313114,3313113,15
3458611,3458612,37
2757291,2757292,15
3661777,3661778,50
3525702,3525703,82
3226754,3224838,15
2542759,2544675,15
3590793,3590792,15
2594359,2596275,75
3473958,3473957,30
3418415,3420331,15
3485469,3485470,16
3360891,3360892,20
3540993,3540992,54
3196376,3196375,15
3495008,3493092,45
3744344,3744343,30
3552508,3552507,52
3654080,3654081,30
3512256,3512255,50
3366640,3366641,45
3489269,3491185,71
3433733,3431817,17
3265095,3263179,15
3554470,3552554,18
3131215,3131216,15
3669611,3671527,75
3558383,3556467,15
3552578,3550662,30
3427987,3427986,15
3439454,3437538,65
3303556,3305472,30
3328355,3328356,17
3701967,3701968,30
2713226,2715142,16
3610001,3610002,15
3159753,3161669,22
3629272,3629271,165
3635160,3633244,60
3746279,3746278,45
3420326,3420327,37
2471888,2471887,15
3117589,3117588,15
3291962,3291963,30
3646414,3646413,16
3646507,3648423,40
3512270,3510354,44
3541104,3541103,30
3608079,3608080,90
3403086,3405002,19
3575487,3575488,39
3245912,3245911,15
3655960,3657876,90
3636871,3634955,15
3351422,3351423,90
3594786,3594785,30
3604249,3606165,31
3521833,3523749,75
3485598,3485597,30
2588634,2590550,45
3736810,3736809,30
3619581,3619582,15
3518051,3516135,16
3217295,3217296,15
3374336,3376252,45
3493111,3495027,22
3588951,3590867,127
3544835,3544834,78
3317094,3317093,15
3562139,3560223,15
3472075,3472074,27
3699992,3701908,112
3644931,3646847,30
3297702,3295786,60
2801379,2801380,15
3654052,3654053,15
2718975,2720891,15
3502815,3502814,43
3412653,3414569,39
3587007,3587006,30
3784327,3782411,15
3748158,3748157,30
3491203,3491204,67
3280449,3280450,15
3552507,3550591,15
3516126,3516125,30
3727086,3727087,30
2602061,2600145,15
3452862,3452863,45
3171436,3173352,60
3437575,3435659,75
2970008,2970009,16
2655689,2655690,15
3518157,3518158,15
3307457,3305541,15
3533343,3533344,72
3608497,3610413,15
2579100,2579099,15
3368564,3366648,30
3548673,3550589,20
3159743,3157827,16
3491218,3491219,15
3562333,3560417,15
2607804,2607805,15
2747729,2747728,15
3477771,3475855,45
3086918,3085002,15
3542979,3542980,30
3226768,3226767,45
3654192,3654193,30
2680662,2682578,15
3682845,3682846,30
3544831,3546747,55
3795796,3795795,19
3152015,3153931,15
2335877,2337793,15
3307384,3307385,15
3694369,3694370,15
3495230,3495229,15
3682760,3684676,30
2592481,2592482,15
3661710,3659794,60
3171440,3171439,15
3366672,3364756,25
3473968,3473969,30
3309296,3309295,17
3395431,3395432,25
3539069,3540985,18
3334094,3334093,15
3483586,3485502,35
3115692,3115693,15
3550768,3548852,15
3483585,3483586,55
3401123,3403039,22
3659832,3659831,27
3297701,3297700,30
3357091,3359007,45
3462440,3462441,93
3477808,3477809,29
3479786,3479787,41
3280607,3278691,30
3508427,3506511,15
2736226,2736225,15
3692546,3694462,30
3349513,3349514,30
2879877,2877961,30
3322698,3322699,15
3343728,3343729,15
2747728,2745812,15
3525673,3527589,68
3506577,3508493,26
3435625,3435626,22
3473985,3475901,44
3594622,3592706,33
3253881,3255797,30
3644456,3644457,15
3458609,3460525,30
3554450,3554451,75
3552488,3554404,35
3546796,3544880,30
3546851,3546850,15
2563842,2563843,45
3065797,3065796,30
3529488,3529489,34
3531410,3533326,19
3671485,3671484,15
3481677,3483593,45
3472076,3472075,31
3504598,3504597,78
3280413,3280412,45
3650324,3650323,30
3600509,3598593,30
3541001,3542917,17
3611952,3611951,15
3659833,3657917,65
3537177,3537176,450
2657739,2657738,15
3541210,3543126,30
3723231,3725147,30
3516096,3516095,105
3642622,3640706,45
3568001,3568000,37
3590791,3590790,122
3508422,3510338,62
3293871,3293870,25
3542908,3544824,15
3586992,3585076,15
3527774,3527775,45
3592769,3590853,30
3688610,3688609,33
3475863,3475862,54
3540986,3540987,20
3516305,3516304,265
3491290,3491289,15
3140596,3140597,22
3265303,3263387,30
3594732,3592816,15
3639004,3637088,66
3422231,3422232,19
2561935,2561936,30
3228840,3228839,45
3612007,3610091,75
3234423,3232507,15
3542963,3542964,30
3288091,3288090,15
3667503,3665587,15
3554465,3556381,15
3681046,3682962,15
3385808,3387724,135
3422235,3420319,22
3579304,3579303,15
3546833,3546834,64
3598477,3598476,15
3408828,3410744,18
3460535,3460534,30
3132860,3130944,15
3742333,3742332,30
3519914,3517998,24
3510333,3510332,73
3426119,3426118,37
2841592,2841591,45
3675197,3675198,60
3535269,3533353,123
2592484,2590568,15
3585081,3585082,50
3567932,3567931,15
3391825,3391826,15
3543103,3545019,15
2864710,2866626,15
3510389,3510388,15
3311069,3311068,17
3566090,3566091,43
3573579,3575495,30
3548688,3548687,15
2592469,2592468,24
3525691,3523775,34
3397481,3397480,60
3491187,3493103,76
2577246,2577245,15
3523780,3525696,85
3573593,3575509,18
3129302,3129303,60
2527559,2527560,15
3569960,3569961,15
3313112,3313113,15
3615978,3615977,15
3562136,3562137,180
3527650,3529566,28
3249788,3251704,16
3731045,3729129,15
3575611,3575612,15
3326533,3326532,15
3640642,3640643,150
3705743,3705744,15
3851404,3851403,30
3765123,3765124,37
3610041,3611957,16
3594729,3594730,15
3554608,3554607,21
2605882,2607798,20
3397309,3397310,15
2508272,2510188,15
3728994,3728995,20
3632977,3632976,30
3033247,3031331,16
3192427,3192428,30
3516092,3516093,61
3537158,3537159,118
3860967,3859051,22
3675160,3675159,285
3470128,3470127,56
3314907,3312991,62
2881836,2881837,15
3632944,3634860,15
3588936,3588937,36
3708054,3709970,18
3556515,3556514,17
3433721,3431805,15
3552557,3554473,30
2655817,2655816,30
